"gid","lat","lon","goias"
40752,-13.955787,-50.89382,"nan"
40753,-13.955787,-50.84716,"1"
40754,-13.955787,-50.800503,"1"
40755,-13.955787,-50.75384,"1"
40756,-13.955787,-50.70718,"1"
40757,-13.955787,-50.66052,"1"
40758,-13.955787,-50.613857,"1"
40759,-13.955787,-50.567196,"1"
40760,-13.955787,-50.520535,"1"
40761,-13.955787,-50.473873,"1"
40762,-13.955787,-50.42721,"1"
40763,-13.955787,-50.38055,"1"
40764,-13.955787,-50.33389,"1"
40765,-13.955787,-50.287228,"1"
40766,-13.955787,-50.240566,"1"
40767,-13.955787,-50.193905,"1"
40768,-13.955787,-50.147247,"1"
40769,-13.955787,-50.100586,"1"
40770,-13.955787,-50.053925,"1"
40771,-13.955787,-50.007263,"1"
40772,-13.955787,-49.9606,"1"
40773,-13.955787,-49.91394,"1"
40774,-13.955787,-49.86728,"1"
40775,-13.955787,-49.820618,"1"
40776,-13.955787,-49.773956,"1"
40777,-13.955787,-49.727295,"1"
40778,-13.955787,-49.680634,"1"
40779,-13.955787,-49.633972,"1"
40780,-13.955787,-49.58731,"1"
40781,-13.955787,-49.54065,"1"
40782,-13.955787,-49.49399,"1"
40783,-13.955787,-49.44733,"1"
40784,-13.955787,-49.40067,"1"
40785,-13.955787,-49.354008,"1"
40786,-13.955787,-49.307346,"1"
40787,-13.955787,-49.260685,"1"
40788,-13.955787,-49.214024,"1"
40789,-13.955787,-49.167362,"1"
40790,-13.955787,-49.1207,"1"
40791,-13.955787,-49.07404,"1"
40792,-13.955787,-49.027378,"1"
40793,-13.955787,-48.980717,"1"
40794,-13.955787,-48.934055,"1"
40795,-13.955787,-48.887398,"1"
40796,-13.955787,-48.840736,"1"
40797,-13.955787,-48.794075,"1"
40798,-13.955787,-48.747414,"1"
40799,-13.955787,-48.700752,"1"
40800,-13.955787,-48.65409,"1"
40801,-13.955787,-48.60743,"1"
40802,-13.955787,-48.56077,"1"
40803,-13.955787,-48.514107,"1"
40804,-13.955787,-48.467445,"1"
40805,-13.955787,-48.420784,"1"
40806,-13.955787,-48.374123,"1"
40807,-13.955787,-48.32746,"1"
40808,-13.955787,-48.2808,"1"
40809,-13.955787,-48.234142,"1"
40810,-13.955787,-48.18748,"1"
40811,-13.955787,-48.14082,"1"
40812,-13.955787,-48.09416,"1"
40813,-13.955787,-48.047497,"1"
40814,-13.955787,-48.000835,"1"
40815,-13.955787,-47.954174,"1"
40816,-13.955787,-47.907513,"1"
40817,-13.955787,-47.86085,"1"
40818,-13.955787,-47.81419,"1"
40819,-13.955787,-47.76753,"1"
40820,-13.955787,-47.720867,"1"
40821,-13.955787,-47.674206,"1"
40822,-13.955787,-47.627544,"1"
40823,-13.955787,-47.580887,"1"
40824,-13.955787,-47.534225,"1"
40825,-13.955787,-47.487564,"1"
40826,-13.955787,-47.440903,"1"
40827,-13.955787,-47.39424,"1"
40828,-13.955787,-47.34758,"1"
40829,-13.955787,-47.30092,"1"
40830,-13.955787,-47.254257,"1"
40831,-13.955787,-47.207596,"1"
40832,-13.955787,-47.160934,"1"
40833,-13.955787,-47.114273,"1"
40834,-13.955787,-47.06761,"1"
40835,-13.955787,-47.02095,"1"
40836,-13.955787,-46.97429,"1"
40837,-13.955787,-46.92763,"1"
40838,-13.955787,-46.88097,"1"
40839,-13.955787,-46.83431,"1"
40840,-13.955787,-46.787647,"1"
40841,-13.955787,-46.740986,"1"
40842,-13.955787,-46.694324,"1"
40843,-13.955787,-46.647663,"1"
40844,-13.955787,-46601,"1"
40845,-13.955787,-46.55434,"1"
40846,-13.955787,-46.50768,"1"
40847,-13.955787,-46.461018,"1"
40848,-13.955787,-46.414356,"1"
40849,-13.955787,-46.367695,"1"
40850,-13.955787,-46.321037,"1"
40851,-13.955787,-46.274376,"1"
40852,-13.955787,-46.227715,"nan"
40853,-13.955787,-46.181053,"nan"
40854,-13.955787,-46.13439,"nan"
40855,-13.955787,-46.08773,"nan"
40856,-13.955787,-46.04107,"nan"
40857,-13.955787,-45.994408,"nan"
40858,-13.955787,-45.947746,"nan"
40859,-13.955787,-45.901085,"nan"
40860,-13.955787,-45.854424,"nan"
40861,-13.955787,-45.807762,"nan"
40862,-13.955787,-45.7611,"nan"
40863,-13.955787,-45.71444,"nan"
40864,-13.955787,-45.66778,"nan"
40865,-13.955787,-45.62112,"nan"
40866,-13.955787,-45.57446,"nan"
40867,-13.955787,-45.527798,"nan"
40868,-13.955787,-45.481136,"nan"
40869,-13.955787,-45.434475,"nan"
40870,-13.955787,-45.387814,"nan"
40871,-13.955787,-45.341152,"nan"
40872,-13.955787,-45.29449,"nan"
40873,-13.955787,-45.24783,"nan"
40874,-13.955787,-45.201168,"nan"
40875,-13.955787,-45.154507,"nan"
40876,-13.955787,-45.107845,"nan"
40877,-13.955787,-45.061184,"nan"
40878,-13.955787,-45.014526,"nan"
40879,-13.955787,-44.967865,"nan"
40880,-13.955787,-44.921204,"nan"
40881,-13.955787,-44.874542,"nan"
40882,-13.955787,-44.82788,"nan"
40883,-13.955787,-44.78122,"nan"
40884,-13.955787,-44.73456,"nan"
40885,-13.955787,-44.687897,"nan"
40886,-13.955787,-44.641235,"nan"
40887,-13.955787,-44.594574,"nan"
40888,-13.955787,-44.547913,"nan"
40889,-13.955787,-44.50125,"nan"
40890,-13.955787,-44.45459,"nan"
40891,-13.955787,-44.40793,"nan"
40892,-13.955787,-44.36127,"nan"
40893,-13.955787,-44.31461,"nan"
40894,-13.955787,-44.26795,"nan"
40895,-13.955787,-44.221287,"nan"
40896,-13.955787,-44.174625,"nan"
40897,-13.955787,-44.127964,"nan"
40898,-13.955787,-44.081303,"nan"
40899,-13.955787,-44.03464,"nan"
40900,-13.955787,-43.98798,"nan"
40901,-13.955787,-43.94132,"nan"
40902,-13.955787,-43.894657,"nan"
40903,-13.955787,-43.847996,"nan"
40904,-13.955787,-43.801334,"nan"
40905,-13.955787,-43.754673,"nan"
40906,-13.955787,-43.708015,"nan"
40907,-13.955787,-43.661354,"nan"
40908,-13.955787,-43.614693,"nan"
40909,-13.955787,-43.56803,"nan"
40910,-13.955787,-43.52137,"nan"
40911,-13.955787,-43.47471,"nan"
40912,-13.955787,-43.428047,"nan"
40913,-13.955787,-43.381386,"nan"
40914,-13.955787,-43.334724,"nan"
40915,-13.955787,-43.288063,"nan"
40916,-13.955787,-43.2414,"nan"
40917,-13.955787,-43.19474,"nan"
40918,-13.955787,-43.14808,"nan"
40919,-13.955787,-43.10142,"nan"
40920,-13.955787,-43.05476,"nan"
40921,-13.955787,-43.0081,"nan"
40922,-13.955787,-42.961437,"nan"
40923,-13.910919,-55,"nan"
40924,-13.910919,-54.95334,"nan"
40925,-13.910919,-54.906677,"nan"
40926,-13.910919,-54.860016,"nan"
40927,-13.910919,-54.813354,"nan"
40928,-13.910919,-54.766693,"nan"
40929,-13.910919,-54.72003,"nan"
40930,-13.910919,-54.673374,"nan"
40931,-13.910919,-54.626713,"nan"
40932,-13.910919,-54.58005,"nan"
40933,-13.910919,-54.53339,"nan"
40934,-13.910919,-54.48673,"nan"
40935,-13.910919,-54.440067,"nan"
40936,-13.910919,-54.393406,"nan"
40937,-13.910919,-54.346745,"nan"
40938,-13.910919,-54.300083,"nan"
40939,-13.910919,-54.25342,"nan"
40940,-13.910919,-54.20676,"nan"
40941,-13.910919,-54.1601,"nan"
40942,-13.910919,-54.113438,"nan"
40943,-13.910919,-54.066776,"nan"
40944,-13.910919,-54.02012,"nan"
40945,-13.910919,-53.973457,"nan"
40946,-13.910919,-53.926796,"nan"
40947,-13.910919,-53.880135,"nan"
40948,-13.910919,-53.833473,"nan"
40949,-13.910919,-53.78681,"nan"
40950,-13.910919,-53.74015,"nan"
40951,-13.910919,-53.69349,"nan"
40952,-13.910919,-53.646828,"nan"
40953,-13.910919,-53.600166,"nan"
40954,-13.910919,-53.553505,"nan"
40955,-13.910919,-53.506844,"nan"
40956,-13.910919,-53.460182,"nan"
40957,-13.910919,-53.41352,"nan"
40958,-13.910919,-53.366863,"nan"
40959,-13.910919,-53.3202,"nan"
40960,-13.910919,-53.27354,"nan"
40961,-13.910919,-53.22688,"nan"
40962,-13.910919,-53.180218,"nan"
40963,-13.910919,-53.133556,"nan"
40964,-13.910919,-53.086895,"nan"
40965,-13.910919,-53.040234,"nan"
40966,-13.910919,-52.993572,"nan"
40967,-13.910919,-52.94691,"nan"
40968,-13.910919,-52.90025,"nan"
40969,-13.910919,-52.85359,"nan"
40970,-13.910919,-52.806927,"nan"
40971,-13.910919,-52.760265,"nan"
40972,-13.910919,-52.713608,"nan"
40973,-13.910919,-52.666946,"nan"
40974,-13.910919,-52.620285,"nan"
40975,-13.910919,-52.573624,"nan"
40976,-13.910919,-52.526962,"nan"
40977,-13.910919,-52.4803,"nan"
40978,-13.910919,-52.43364,"nan"
40979,-13.910919,-52.38698,"nan"
40980,-13.910919,-52.340317,"nan"
40981,-13.910919,-52.293655,"nan"
40982,-13.910919,-52.246994,"nan"
40983,-13.910919,-52.200333,"nan"
40984,-13.910919,-52.15367,"nan"
40985,-13.910919,-52.107014,"nan"
40986,-13.910919,-52.060352,"nan"
40987,-13.910919,-52.01369,"nan"
40988,-13.910919,-51.96703,"nan"
40989,-13.910919,-51.92037,"nan"
40990,-13.910919,-51.873707,"nan"
40991,-13.910919,-51.827045,"nan"
40992,-13.910919,-51.780384,"nan"
40993,-13.910919,-51.733723,"nan"
40994,-13.910919,-51.68706,"nan"
40995,-13.910919,-51.6404,"nan"
40996,-13.910919,-51.59374,"nan"
40997,-13.910919,-51.547077,"nan"
40998,-13.910919,-51.500416,"nan"
40999,-13.910919,-51.45376,"nan"
41000,-13.910919,-51.407097,"nan"
41001,-13.910919,-51.360435,"nan"
41002,-13.910919,-51.313774,"nan"
41003,-13.910919,-51.267113,"nan"
41004,-13.910919,-51.22045,"nan"
41005,-13.910919,-51.17379,"nan"
41006,-13.910919,-51.12713,"nan"
41007,-13.910919,-51.080467,"nan"
41008,-13.910919,-51.033806,"nan"
41009,-13.910919,-50.987144,"nan"
41010,-13.910919,-50.940483,"nan"
41011,-13.910919,-50.89382,"nan"
41012,-13.910919,-50.84716,"nan"
41013,-13.910919,-50.800503,"1"
41014,-13.910919,-50.75384,"1"
41015,-13.910919,-50.70718,"1"
41016,-13.910919,-50.66052,"1"
41017,-13.910919,-50.613857,"1"
41018,-13.910919,-50.567196,"1"
41019,-13.910919,-50.520535,"1"
41020,-13.910919,-50.473873,"1"
41021,-13.910919,-50.42721,"1"
41022,-13.910919,-50.38055,"1"
41023,-13.910919,-50.33389,"1"
41024,-13.910919,-50.287228,"1"
41025,-13.910919,-50.240566,"1"
41026,-13.910919,-50.193905,"1"
41027,-13.910919,-50.147247,"1"
41028,-13.910919,-50.100586,"1"
41029,-13.910919,-50.053925,"1"
41030,-13.910919,-50.007263,"1"
41031,-13.910919,-49.9606,"1"
41032,-13.910919,-49.91394,"1"
41033,-13.910919,-49.86728,"1"
41034,-13.910919,-49.820618,"1"
41035,-13.910919,-49.773956,"1"
41036,-13.910919,-49.727295,"1"
41037,-13.910919,-49.680634,"1"
41038,-13.910919,-49.633972,"1"
41039,-13.910919,-49.58731,"1"
41040,-13.910919,-49.54065,"1"
41041,-13.910919,-49.49399,"1"
41042,-13.910919,-49.44733,"1"
41043,-13.910919,-49.40067,"1"
41044,-13.910919,-49.354008,"1"
41045,-13.910919,-49.307346,"1"
41046,-13.910919,-49.260685,"1"
41047,-13.910919,-49.214024,"1"
41048,-13.910919,-49.167362,"1"
41049,-13.910919,-49.1207,"1"
41050,-13.910919,-49.07404,"1"
41051,-13.910919,-49.027378,"1"
41052,-13.910919,-48.980717,"1"
41053,-13.910919,-48.934055,"1"
41054,-13.910919,-48.887398,"1"
41055,-13.910919,-48.840736,"1"
41056,-13.910919,-48.794075,"1"
41057,-13.910919,-48.747414,"1"
41058,-13.910919,-48.700752,"1"
41059,-13.910919,-48.65409,"1"
41060,-13.910919,-48.60743,"1"
41061,-13.910919,-48.56077,"1"
41062,-13.910919,-48.514107,"1"
41063,-13.910919,-48.467445,"1"
41064,-13.910919,-48.420784,"1"
41065,-13.910919,-48.374123,"1"
41066,-13.910919,-48.32746,"1"
41067,-13.910919,-48.2808,"1"
41068,-13.910919,-48.234142,"1"
41069,-13.910919,-48.18748,"1"
41070,-13.910919,-48.14082,"1"
41071,-13.910919,-48.09416,"1"
41072,-13.910919,-48.047497,"1"
41073,-13.910919,-48.000835,"1"
41074,-13.910919,-47.954174,"1"
41075,-13.910919,-47.907513,"1"
41076,-13.910919,-47.86085,"1"
41077,-13.910919,-47.81419,"1"
41078,-13.910919,-47.76753,"1"
41079,-13.910919,-47.720867,"1"
41080,-13.910919,-47.674206,"1"
41081,-13.910919,-47.627544,"1"
41082,-13.910919,-47.580887,"1"
41083,-13.910919,-47.534225,"1"
41084,-13.910919,-47.487564,"1"
41085,-13.910919,-47.440903,"1"
41086,-13.910919,-47.39424,"1"
41087,-13.910919,-47.34758,"1"
41088,-13.910919,-47.30092,"1"
41089,-13.910919,-47.254257,"1"
41090,-13.910919,-47.207596,"1"
41091,-13.910919,-47.160934,"1"
41092,-13.910919,-47.114273,"1"
41093,-13.910919,-47.06761,"1"
41094,-13.910919,-47.02095,"1"
41095,-13.910919,-46.97429,"1"
41096,-13.910919,-46.92763,"1"
41097,-13.910919,-46.88097,"1"
41098,-13.910919,-46.83431,"1"
41099,-13.910919,-46.787647,"1"
41100,-13.910919,-46.740986,"1"
41101,-13.910919,-46.694324,"1"
41102,-13.910919,-46.647663,"1"
41103,-13.910919,-46601,"1"
41104,-13.910919,-46.55434,"1"
41105,-13.910919,-46.50768,"1"
41106,-13.910919,-46.461018,"1"
41107,-13.910919,-46.414356,"1"
41108,-13.910919,-46.367695,"1"
41109,-13.910919,-46.321037,"1"
41110,-13.910919,-46.274376,"1"
41111,-13.910919,-46.227715,"nan"
41112,-13.910919,-46.181053,"nan"
41113,-13.910919,-46.13439,"nan"
41114,-13.910919,-46.08773,"nan"
41115,-13.910919,-46.04107,"nan"
41116,-13.910919,-45.994408,"nan"
41117,-13.910919,-45.947746,"nan"
41118,-13.910919,-45.901085,"nan"
41119,-13.910919,-45.854424,"nan"
41120,-13.910919,-45.807762,"nan"
41121,-13.910919,-45.7611,"nan"
41122,-13.910919,-45.71444,"nan"
41123,-13.910919,-45.66778,"nan"
41124,-13.910919,-45.62112,"nan"
41125,-13.910919,-45.57446,"nan"
41126,-13.910919,-45.527798,"nan"
41127,-13.910919,-45.481136,"nan"
41128,-13.910919,-45.434475,"nan"
41129,-13.910919,-45.387814,"nan"
41130,-13.910919,-45.341152,"nan"
41131,-13.910919,-45.29449,"nan"
41132,-13.910919,-45.24783,"nan"
41133,-13.910919,-45.201168,"nan"
41134,-13.910919,-45.154507,"nan"
41135,-13.910919,-45.107845,"nan"
41136,-13.910919,-45.061184,"nan"
41137,-13.910919,-45.014526,"nan"
41138,-13.910919,-44.967865,"nan"
41139,-13.910919,-44.921204,"nan"
41140,-13.910919,-44.874542,"nan"
41141,-13.910919,-44.82788,"nan"
41142,-13.910919,-44.78122,"nan"
41143,-13.910919,-44.73456,"nan"
41144,-13.910919,-44.687897,"nan"
41145,-13.910919,-44.641235,"nan"
41146,-13.910919,-44.594574,"nan"
41147,-13.910919,-44.547913,"nan"
41148,-13.910919,-44.50125,"nan"
41149,-13.910919,-44.45459,"nan"
41150,-13.910919,-44.40793,"nan"
41151,-13.910919,-44.36127,"nan"
41152,-13.910919,-44.31461,"nan"
41153,-13.910919,-44.26795,"nan"
41154,-13.910919,-44.221287,"nan"
41155,-13.910919,-44.174625,"nan"
41156,-13.910919,-44.127964,"nan"
41157,-13.910919,-44.081303,"nan"
41158,-13.910919,-44.03464,"nan"
41159,-13.910919,-43.98798,"nan"
41160,-13.910919,-43.94132,"nan"
41161,-13.910919,-43.894657,"nan"
41162,-13.910919,-43.847996,"nan"
41163,-13.910919,-43.801334,"nan"
41164,-13.910919,-43.754673,"nan"
41165,-13.910919,-43.708015,"nan"
41166,-13.910919,-43.661354,"nan"
41167,-13.910919,-43.614693,"nan"
41168,-13.910919,-43.56803,"nan"
41169,-13.910919,-43.52137,"nan"
41170,-13.910919,-43.47471,"nan"
41171,-13.910919,-43.428047,"nan"
41172,-13.910919,-43.381386,"nan"
41173,-13.910919,-43.334724,"nan"
41174,-13.910919,-43.288063,"nan"
41175,-13.910919,-43.2414,"nan"
41176,-13.910919,-43.19474,"nan"
41177,-13.910919,-43.14808,"nan"
41178,-13.910919,-43.10142,"nan"
41179,-13.910919,-43.05476,"nan"
41180,-13.910919,-43.0081,"nan"
41181,-13.910919,-42.961437,"nan"
41182,-13.866052,-55,"nan"
41183,-13.866052,-54.95334,"nan"
41184,-13.866052,-54.906677,"nan"
41185,-13.866052,-54.860016,"nan"
41186,-13.866052,-54.813354,"nan"
41187,-13.866052,-54.766693,"nan"
41188,-13.866052,-54.72003,"nan"
41189,-13.866052,-54.673374,"nan"
41190,-13.866052,-54.626713,"nan"
41191,-13.866052,-54.58005,"nan"
41192,-13.866052,-54.53339,"nan"
41193,-13.866052,-54.48673,"nan"
41194,-13.866052,-54.440067,"nan"
41195,-13.866052,-54.393406,"nan"
41196,-13.866052,-54.346745,"nan"
41197,-13.866052,-54.300083,"nan"
41198,-13.866052,-54.25342,"nan"
41199,-13.866052,-54.20676,"nan"
41200,-13.866052,-54.1601,"nan"
41201,-13.866052,-54.113438,"nan"
41202,-13.866052,-54.066776,"nan"
41203,-13.866052,-54.02012,"nan"
41204,-13.866052,-53.973457,"nan"
41205,-13.866052,-53.926796,"nan"
41206,-13.866052,-53.880135,"nan"
41207,-13.866052,-53.833473,"nan"
41208,-13.866052,-53.78681,"nan"
41209,-13.866052,-53.74015,"nan"
41210,-13.866052,-53.69349,"nan"
41211,-13.866052,-53.646828,"nan"
41212,-13.866052,-53.600166,"nan"
41213,-13.866052,-53.553505,"nan"
41214,-13.866052,-53.506844,"nan"
41215,-13.866052,-53.460182,"nan"
41216,-13.866052,-53.41352,"nan"
41217,-13.866052,-53.366863,"nan"
41218,-13.866052,-53.3202,"nan"
41219,-13.866052,-53.27354,"nan"
41220,-13.866052,-53.22688,"nan"
41221,-13.866052,-53.180218,"nan"
41222,-13.866052,-53.133556,"nan"
41223,-13.866052,-53.086895,"nan"
41224,-13.866052,-53.040234,"nan"
41225,-13.866052,-52.993572,"nan"
41226,-13.866052,-52.94691,"nan"
41227,-13.866052,-52.90025,"nan"
41228,-13.866052,-52.85359,"nan"
41229,-13.866052,-52.806927,"nan"
41230,-13.866052,-52.760265,"nan"
41231,-13.866052,-52.713608,"nan"
41232,-13.866052,-52.666946,"nan"
41233,-13.866052,-52.620285,"nan"
41234,-13.866052,-52.573624,"nan"
41235,-13.866052,-52.526962,"nan"
41236,-13.866052,-52.4803,"nan"
41237,-13.866052,-52.43364,"nan"
41238,-13.866052,-52.38698,"nan"
41239,-13.866052,-52.340317,"nan"
41240,-13.866052,-52.293655,"nan"
41241,-13.866052,-52.246994,"nan"
41242,-13.866052,-52.200333,"nan"
41243,-13.866052,-52.15367,"nan"
41244,-13.866052,-52.107014,"nan"
41245,-13.866052,-52.060352,"nan"
41246,-13.866052,-52.01369,"nan"
41247,-13.866052,-51.96703,"nan"
41248,-13.866052,-51.92037,"nan"
41249,-13.866052,-51.873707,"nan"
41250,-13.866052,-51.827045,"nan"
41251,-13.866052,-51.780384,"nan"
41252,-13.866052,-51.733723,"nan"
41253,-13.866052,-51.68706,"nan"
41254,-13.866052,-51.6404,"nan"
41255,-13.866052,-51.59374,"nan"
41256,-13.866052,-51.547077,"nan"
41257,-13.866052,-51.500416,"nan"
41258,-13.866052,-51.45376,"nan"
41259,-13.866052,-51.407097,"nan"
41260,-13.866052,-51.360435,"nan"
41261,-13.866052,-51.313774,"nan"
41262,-13.866052,-51.267113,"nan"
41263,-13.866052,-51.22045,"nan"
41264,-13.866052,-51.17379,"nan"
41265,-13.866052,-51.12713,"nan"
41266,-13.866052,-51.080467,"nan"
41267,-13.866052,-51.033806,"nan"
41268,-13.866052,-50.987144,"nan"
41269,-13.866052,-50.940483,"nan"
41270,-13.866052,-50.89382,"nan"
41271,-13.866052,-50.84716,"nan"
41272,-13.866052,-50.800503,"1"
41273,-13.866052,-50.75384,"1"
41274,-13.866052,-50.70718,"1"
41275,-13.866052,-50.66052,"1"
41276,-13.866052,-50.613857,"1"
41277,-13.866052,-50.567196,"1"
41278,-13.866052,-50.520535,"1"
41279,-13.866052,-50.473873,"1"
41280,-13.866052,-50.42721,"1"
41281,-13.866052,-50.38055,"1"
41282,-13.866052,-50.33389,"1"
41283,-13.866052,-50.287228,"1"
41284,-13.866052,-50.240566,"1"
41285,-13.866052,-50.193905,"1"
41286,-13.866052,-50.147247,"1"
41287,-13.866052,-50.100586,"1"
41288,-13.866052,-50.053925,"1"
41289,-13.866052,-50.007263,"1"
41290,-13.866052,-49.9606,"1"
41291,-13.866052,-49.91394,"1"
41292,-13.866052,-49.86728,"1"
41293,-13.866052,-49.820618,"1"
41294,-13.866052,-49.773956,"1"
41295,-13.866052,-49.727295,"1"
41296,-13.866052,-49.680634,"1"
41297,-13.866052,-49.633972,"1"
41298,-13.866052,-49.58731,"1"
41299,-13.866052,-49.54065,"1"
41300,-13.866052,-49.49399,"1"
41301,-13.866052,-49.44733,"1"
41302,-13.866052,-49.40067,"1"
41303,-13.866052,-49.354008,"1"
41304,-13.866052,-49.307346,"1"
41305,-13.866052,-49.260685,"1"
41306,-13.866052,-49.214024,"1"
41307,-13.866052,-49.167362,"1"
41308,-13.866052,-49.1207,"1"
41309,-13.866052,-49.07404,"1"
41310,-13.866052,-49.027378,"1"
41311,-13.866052,-48.980717,"1"
41312,-13.866052,-48.934055,"1"
41313,-13.866052,-48.887398,"1"
41314,-13.866052,-48.840736,"1"
41315,-13.866052,-48.794075,"1"
41316,-13.866052,-48.747414,"1"
41317,-13.866052,-48.700752,"1"
41318,-13.866052,-48.65409,"1"
41319,-13.866052,-48.60743,"1"
41320,-13.866052,-48.56077,"1"
41321,-13.866052,-48.514107,"1"
41322,-13.866052,-48.467445,"1"
41323,-13.866052,-48.420784,"1"
41324,-13.866052,-48.374123,"1"
41325,-13.866052,-48.32746,"1"
41326,-13.866052,-48.2808,"1"
41327,-13.866052,-48.234142,"1"
41328,-13.866052,-48.18748,"1"
41329,-13.866052,-48.14082,"1"
41330,-13.866052,-48.09416,"1"
41331,-13.866052,-48.047497,"1"
41332,-13.866052,-48.000835,"1"
41333,-13.866052,-47.954174,"1"
41334,-13.866052,-47.907513,"1"
41335,-13.866052,-47.86085,"1"
41336,-13.866052,-47.81419,"1"
41337,-13.866052,-47.76753,"1"
41338,-13.866052,-47.720867,"1"
41339,-13.866052,-47.674206,"1"
41340,-13.866052,-47.627544,"1"
41341,-13.866052,-47.580887,"1"
41342,-13.866052,-47.534225,"1"
41343,-13.866052,-47.487564,"1"
41344,-13.866052,-47.440903,"1"
41345,-13.866052,-47.39424,"1"
41346,-13.866052,-47.34758,"1"
41347,-13.866052,-47.30092,"1"
41348,-13.866052,-47.254257,"1"
41349,-13.866052,-47.207596,"1"
41350,-13.866052,-47.160934,"1"
41351,-13.866052,-47.114273,"1"
41352,-13.866052,-47.06761,"1"
41353,-13.866052,-47.02095,"1"
41354,-13.866052,-46.97429,"1"
41355,-13.866052,-46.92763,"1"
41356,-13.866052,-46.88097,"1"
41357,-13.866052,-46.83431,"1"
41358,-13.866052,-46.787647,"1"
41359,-13.866052,-46.740986,"1"
41360,-13.866052,-46.694324,"1"
41361,-13.866052,-46.647663,"1"
41362,-13.866052,-46601,"1"
41363,-13.866052,-46.55434,"1"
41364,-13.866052,-46.50768,"1"
41365,-13.866052,-46.461018,"1"
41366,-13.866052,-46.414356,"1"
41367,-13.866052,-46.367695,"1"
41368,-13.866052,-46.321037,"1"
41369,-13.866052,-46.274376,"1"
41370,-13.866052,-46.227715,"nan"
41371,-13.866052,-46.181053,"nan"
41372,-13.866052,-46.13439,"nan"
41373,-13.866052,-46.08773,"nan"
41374,-13.866052,-46.04107,"nan"
41375,-13.866052,-45.994408,"nan"
41376,-13.866052,-45.947746,"nan"
41377,-13.866052,-45.901085,"nan"
41378,-13.866052,-45.854424,"nan"
41379,-13.866052,-45.807762,"nan"
41380,-13.866052,-45.7611,"nan"
41381,-13.866052,-45.71444,"nan"
41382,-13.866052,-45.66778,"nan"
41383,-13.866052,-45.62112,"nan"
41384,-13.866052,-45.57446,"nan"
41385,-13.866052,-45.527798,"nan"
41386,-13.866052,-45.481136,"nan"
41387,-13.866052,-45.434475,"nan"
41388,-13.866052,-45.387814,"nan"
41389,-13.866052,-45.341152,"nan"
41390,-13.866052,-45.29449,"nan"
41391,-13.866052,-45.24783,"nan"
41392,-13.866052,-45.201168,"nan"
41393,-13.866052,-45.154507,"nan"
41394,-13.866052,-45.107845,"nan"
41395,-13.866052,-45.061184,"nan"
41396,-13.866052,-45.014526,"nan"
41397,-13.866052,-44.967865,"nan"
41398,-13.866052,-44.921204,"nan"
41399,-13.866052,-44.874542,"nan"
41400,-13.866052,-44.82788,"nan"
41401,-13.866052,-44.78122,"nan"
41402,-13.866052,-44.73456,"nan"
41403,-13.866052,-44.687897,"nan"
41404,-13.866052,-44.641235,"nan"
41405,-13.866052,-44.594574,"nan"
41406,-13.866052,-44.547913,"nan"
41407,-13.866052,-44.50125,"nan"
41408,-13.866052,-44.45459,"nan"
41409,-13.866052,-44.40793,"nan"
41410,-13.866052,-44.36127,"nan"
41411,-13.866052,-44.31461,"nan"
41412,-13.866052,-44.26795,"nan"
41413,-13.866052,-44.221287,"nan"
41414,-13.866052,-44.174625,"nan"
41415,-13.866052,-44.127964,"nan"
41416,-13.866052,-44.081303,"nan"
41417,-13.866052,-44.03464,"nan"
41418,-13.866052,-43.98798,"nan"
41419,-13.866052,-43.94132,"nan"
41420,-13.866052,-43.894657,"nan"
41421,-13.866052,-43.847996,"nan"
41422,-13.866052,-43.801334,"nan"
41423,-13.866052,-43.754673,"nan"
41424,-13.866052,-43.708015,"nan"
41425,-13.866052,-43.661354,"nan"
41426,-13.866052,-43.614693,"nan"
41427,-13.866052,-43.56803,"nan"
41428,-13.866052,-43.52137,"nan"
41429,-13.866052,-43.47471,"nan"
41430,-13.866052,-43.428047,"nan"
41431,-13.866052,-43.381386,"nan"
41432,-13.866052,-43.334724,"nan"
41433,-13.866052,-43.288063,"nan"
41434,-13.866052,-43.2414,"nan"
41435,-13.866052,-43.19474,"nan"
41436,-13.866052,-43.14808,"nan"
41437,-13.866052,-43.10142,"nan"
41438,-13.866052,-43.05476,"nan"
41439,-13.866052,-43.0081,"nan"
41440,-13.866052,-42.961437,"nan"
41441,-13.821184,-55,"nan"
41442,-13.821184,-54.95334,"nan"
41443,-13.821184,-54.906677,"nan"
41444,-13.821184,-54.860016,"nan"
41445,-13.821184,-54.813354,"nan"
41446,-13.821184,-54.766693,"nan"
41447,-13.821184,-54.72003,"nan"
41448,-13.821184,-54.673374,"nan"
41449,-13.821184,-54.626713,"nan"
41450,-13.821184,-54.58005,"nan"
41451,-13.821184,-54.53339,"nan"
41452,-13.821184,-54.48673,"nan"
41453,-13.821184,-54.440067,"nan"
41454,-13.821184,-54.393406,"nan"
41455,-13.821184,-54.346745,"nan"
41456,-13.821184,-54.300083,"nan"
41457,-13.821184,-54.25342,"nan"
41458,-13.821184,-54.20676,"nan"
41459,-13.821184,-54.1601,"nan"
41460,-13.821184,-54.113438,"nan"
41461,-13.821184,-54.066776,"nan"
41462,-13.821184,-54.02012,"nan"
41463,-13.821184,-53.973457,"nan"
41464,-13.821184,-53.926796,"nan"
41465,-13.821184,-53.880135,"nan"
